1.3571254	0.106149495	-0.33748534	-0.6897944	-1.3489028	-0.99891233	0.5787824	-2.1395743	0.6810426	-1.2176596
1.5295606	0.16498356	-0.37043875	-0.80630684	-1.5717223	-1.1392746	0.59974784	-2.4484816	0.8469679	-1.4080669
1.14818	0.09259912	-0.42310852	-0.63584626	-1.2401284	-1.0573295	0.4840181	-2.0977087	0.35406557	-1.4932063
1.2606786	0.07951137	-0.34868735	-0.75200224	-1.3940479	-1.0064925	0.594768	-2.2130506	0.72712445	-1.2805256
1.4910254	0.1140553	-0.37325186	-0.7479945	-1.5601442	-1.1315337	0.6497094	-2.3971233	0.806274	-1.5015367
1.3327368	0.16213055	-0.34585354	-0.81010175	-1.3052448	-0.9355715	0.48846927	-2.03848	0.6641195	-1.2195584
1.4495721	0.059178613	-0.3148326	-0.7249362	-1.3879945	-1.0583414	0.5484495	-2.3264828	0.73247385	-1.3679916
1.3007827	0.1003862	-0.28972125	-0.8226566	-1.4167392	-1.0121653	0.5871292	-2.2302194	0.7522256	-1.3053572
1.3814156	0.052132417	-0.3226001	-0.73537827	-1.4278902	-1.0331919	0.60352457	-2.3059876	0.6970526	-1.3918469
1.4291663	0.019462679	-0.30475447	-0.74618965	-1.5081596	-1.0526038	0.58887833	-2.3580825	0.7969143	-1.4005939
1.4698497	0.14596474	-0.3377304	-0.7155265	-1.4094064	-1.0870017	0.589538	-2.3407273	0.776199	-1.341725
1.3067731	0.069898814	-0.34649712	-0.74237585	-1.3854182	-1.0574994	0.53653514	-2.1955268	0.66498214	-1.293418
1.3373438	0.119150266	-0.39929003	-0.80901533	-1.4600594	-1.102458	0.5493777	-2.2553575	0.73728967	-1.2797458
1.4256636	0.1569014	-0.36677524	-0.7800133	-1.473568	-1.103437	0.6589299	-2.263967	0.7609091	-1.3318131
1.1725438	0.05994397	-0.275934	-0.5959934	-1.1856337	-0.87968624	0.43976688	-1.79294	0.54114246	-1.1380793
1.3536543	0.085285954	-0.40337473	-0.7001343	-1.470931	-1.1076891	0.63426787	-2.3204157	0.7841758	-1.333406
1.3488202	0.1601248	-0.3543257	-0.78326476	-1.3857177	-0.9630203	0.61122555	-2.1972806	0.63736826	-1.2218002
1.3273404	0.03134834	-0.23783803	-0.8025968	-1.3233796	-1.0619869	0.6027472	-2.2555275	0.7900134	-1.3490412
1.335323	0.14980684	-0.31720597	-0.6578803	-1.3023294	-0.99196887	0.5959221	-2.1015413	0.7090609	-1.2299967
1.317116	0.042909063	-0.22515503	-0.8576392	-1.3761461	-1.0556989	0.5214085	-2.1765513	0.804635	-1.3747011
1.4372461	0.11376555	-0.39759442	-0.7818631	-1.41248	-1.1055881	0.66219455	-2.2738745	0.6772185	-1.3108703
1.3007761	0.13849016	-0.23775774	-0.6863288	-1.3472792	-1.0204647	0.5568366	-2.1386783	0.6368062	-1.185002
1.2384531	0.076018915	-0.35118484	-0.77372575	-1.3872018	-0.9582432	0.5023562	-2.1477754	0.6794402	-1.2191976
1.2947365	0.07469368	-0.29028067	-0.70671064	-1.40608	-1.00323	0.56282216	-2.1621106	0.6168818	-1.3065063
1.1951054	0.07576732	-0.31790075	-0.58882755	-1.2637275	-0.89259243	0.57519954	-1.9407916	0.66320544	-1.1446525
1.2966821	0.11178818	-0.3760692	-0.67725813	-1.330315	-0.95450574	0.568063	-2.148196	0.660311	-1.2331996
1.3519892	0.1035388	-0.26602286	-0.70387214	-1.3503058	-0.9730323	0.5357456	-2.1949608	0.7211018	-1.2839396
1.3720206	0.066736504	-0.33556807	-0.78644973	-1.3977932	-1.0176864	0.6230472	-2.1413772	0.7458719	-1.2960943
1.3964732	0.11980772	-0.37905163	-0.77579266	-1.4705669	-1.0757182	0.606088	-2.3011224	0.71321845	-1.3564688
1.4795545	0.14947952	-0.28337383	-0.7409813	-1.5236086	-1.0587212	0.67567664	-2.2972777	0.77642494	-1.409019
1.4021504	0.11590251	-0.35004175	-0.7339613	-1.4082922	-1.1092293	0.59705836	-2.2767334	0.75521684	-1.3362368
0.8213398	0.013835121	-0.1771246	-0.3443328	-0.9691402	-0.6506901	0.5288113	-1.2848989	0.1712486	-1.0838833
1.4552084	0.024853993	-0.35884658	-0.77903825	-1.5552198	-1.116862	0.67324597	-2.385873	0.8582371	-1.4271487
1.4074249	0.1795946	-0.38238803	-0.75850284	-1.3790741	-0.99326545	0.64855945	-2.2324793	0.7369353	-1.216675
1.2630603	0.14700206	-0.26680622	-0.6387509	-1.2155057	-0.9141378	0.559808	-1.9375944	0.6210465	-1.1316987
1.2166649	0.11521766	-0.3548181	-0.5967215	-1.2744403	-0.87471616	0.542149	-1.9874183	0.60321665	-1.1095375
1.253322	0.030930614	-0.26827583	-0.6851419	-1.3345851	-0.9417368	0.5769635	-1.9986392	0.54031754	-1.3009952
1.2505987	0.07737696	-0.35087913	-0.6892327	-1.2672635	-0.98217523	0.57891583	-2.1186051	0.6645486	-1.2391897
1.1982548	0.04906173	-0.2954259	-0.6653204	-1.1858153	-0.93034744	0.4882193	-1.8977909	0.6737688	-1.1926544
1.4376816	0.17102364	-0.31354108	-0.719918	-1.4002532	-1.0813049	0.59071624	-2.2791688	0.66768	-1.3257061
1.3553832	0.05853775	-0.2980625	-0.7584339	-1.3881611	-1.0081801	0.5920686	-2.217808	0.7848234	-1.301981
1.4838725	0.107002184	-0.40846714	-0.74779135	-1.5231904	-1.0811228	0.668083	-2.3617764	0.7660002	-1.4324327
1.3042531	0.025338465	-0.27443397	-0.71291417	-1.2989129	-1.0162032	0.5678678	-2.0602865	0.68288153	-1.2535392
1.3890122	-0.026427204	-0.40297958	-0.9790451	-1.6280072	-1.081937	0.5126364	-2.1949866	0.7733136	-1.322781
1.2143513	0.09441215	-0.32719332	-0.6072595	-1.1469803	-0.8909748	0.45445433	-1.9235283	0.5326718	-1.2063043
1.2915114	0.093498506	-0.30659917	-0.7473559	-1.3779956	-1.0416979	0.5174725	-2.231497	0.75473	-1.3132532
1.3490931	0.13481088	-0.33077955	-0.6871129	-1.368256	-1.0367194	0.53301126	-2.1238372	0.63423276	-1.299197
1.2248169	0.10808985	-0.3199173	-0.71057093	-1.2530216	-0.88904953	0.5733298	-2.0414083	0.6697444	-1.1719733
1.1322962	0.13705556	-0.31848735	-0.64508474	-1.1198783	-0.93726975	0.54035044	-1.8250713	0.5456711	-1.0632186
1.2667795	0.13103029	-0.3668015	-0.763206	-1.3143865	-1.0038712	0.62337387	-2.1450531	0.7458038	-1.2400831
1.0748099	0.11556541	-0.25759047	-0.5713579	-1.1672621	-0.88140756	0.4213686	-1.82582	0.4005823	-1.0884496
1.3686093	0.092222445	-0.27161658	-0.742194	-1.3887154	-1.0443909	0.6128393	-2.1834233	0.730249	-1.3440177
1.1904862	0.08848842	-0.3244996	-0.67235714	-1.2795647	-0.92562634	0.5002273	-1.9945945	0.6453775	-1.1202962
1.3090199	0.13143003	-0.26759216	-0.7007443	-1.3108405	-1.0131447	0.57593536	-2.146188	0.6488534	-1.2834523
0.9072254	-0.01716109	-0.15439966	-0.49955273	-0.82965726	-0.62944883	0.3502888	-1.3494802	0.27877635	-0.95768034
1.1713145	0.08294028	-0.23904984	-0.6654387	-1.2366414	-0.8638009	0.56543094	-1.8829759	0.6656901	-1.2134249
1.216318	0.14126697	-0.32020438	-0.762486	-1.3588414	-1.0515966	0.52498704	-2.0837226	0.7026608	-1.1954352
1.2032832	0.026427742	-0.33719894	-0.6255604	-1.3139592	-1.010258	0.5701228	-2.03095	0.51235723	-1.2771738
1.370746	0.1346111	-0.31642318	-0.712374	-1.4229795	-1.1088231	0.65027803	-2.3149767	0.75877875	-1.4135891
1.2138876	0.0831734	-0.20514236	-0.7142839	-1.2157409	-0.9305189	0.49990085	-1.9883792	0.7070556	-1.1815383
1.496959	0.075143054	-0.3913813	-0.7937711	-1.5607455	-1.2081082	0.60611176	-2.492341	0.78325695	-1.4279764
1.3404293	0.11343591	-0.32928836	-0.6924999	-1.3816595	-1.0848631	0.65526956	-2.196054	0.71985215	-1.3188351
1.4176403	0.15013385	-0.2853188	-0.78619576	-1.4748908	-1.0623848	0.6090186	-2.342596	0.77845645	-1.3798485
1.295834	0.06651677	-0.38705286	-0.68763816	-1.3218269	-0.92864937	0.53679997	-2.111054	0.6400171	-1.2214677
1.372987	0.15859418	-0.37618676	-0.8061026	-1.4109764	-1.0690408	0.5917645	-2.2521222	0.75601006	-1.3109214
1.2274132	0.08576413	-0.36521494	-0.7556251	-1.3737041	-0.9843563	0.50110495	-2.1107235	0.69740885	-1.2208623
1.2414722	0.02855311	-0.30172965	-0.7417416	-1.3386339	-0.99086684	0.5520448	-2.0835936	0.76404333	-1.2841651
1.3785967	0.14673884	-0.36511832	-0.79153186	-1.3651205	-1.1034597	0.5984058	-2.173595	0.6608052	-1.2765591
1.1542836	0.03155307	-0.32895055	-0.65018976	-1.2504328	-0.9192695	0.46496227	-1.9117208	0.6397247	-1.2281239
1.3292793	0.09052024	-0.32611424	-0.6962847	-1.3166654	-1.0248814	0.52915585	-2.1535552	0.70942855	-1.277972
1.359929	0.31219885	-0.27931023	-0.9034874	-1.4580365	-1.0429201	0.5233393	-2.213869	0.5703784	-1.2478976
1.298298	0.18884584	-0.3077165	-0.68047255	-1.397802	-1.0056164	0.52550507	-2.135199	0.67042965	-1.2943583
1.4597863	0.09094507	-0.40783608	-0.83641624	-1.4830205	-1.11711	0.59459025	-2.2860074	0.73052156	-1.4001822
1.2974584	0.08101863	-0.32889447	-0.7106706	-1.3931323	-1.0007522	0.5842137	-2.1684527	0.6688154	-1.3051276
1.4709563	0.08723543	-0.39029565	-0.7022554	-1.3795875	-1.0666862	0.610975	-2.29295	0.79014856	-1.2709152
1.3474582	0.124039106	-0.37495998	-0.71312875	-1.3324025	-1.048265	0.5998325	-2.175663	0.6389571	-1.2844712
1.3520536	0.093068145	-0.33975843	-0.69837266	-1.3107636	-1.0077047	0.5830966	-2.203389	0.6815269	-1.2076772
1.1744609	0.04359683	-0.33877826	-0.5763686	-1.2314527	-0.9532613	0.46088383	-1.8504457	0.62650913	-1.1568868
1.3423634	0.08595798	-0.38207757	-0.7681163	-1.364636	-0.997249	0.53337896	-2.1766784	0.65715545	-1.2847077
1.3232512	0.12668717	-0.2888934	-0.773483	-1.3515592	-1.035646	0.54950464	-2.2049222	0.6665953	-1.2446237
1.2280712	0.11667221	-0.32428715	-0.67878616	-1.2433337	-0.9142589	0.52853036	-1.9794922	0.5889093	-1.0934252
1.1404482	-0.121176496	-0.376606	-0.8315348	-1.1860416	-0.6749017	0.3782515	-1.7308612	0.51121694	-0.9457378
1.1689504	0.015618726	-0.29295698	-0.61192685	-1.2495432	-0.9839641	0.46494576	-1.8263872	0.73895234	-1.1361091
1.3198594	0.13794188	-0.33420947	-0.73203135	-1.359627	-0.96647894	0.5810684	-2.1945157	0.69901246	-1.2215765
1.1863241	0.05548947	-0.24847832	-0.66181296	-1.267272	-0.8727612	0.530553	-1.9225737	0.5439062	-1.1902232
1.3068206	0.09931653	-0.2877778	-0.6854553	-1.3203049	-1.0659541	0.62104446	-2.1374698	0.7528561	-1.1981652
1.1169847	0.014675307	-0.23549968	-0.54276747	-1.1043736	-0.8921395	0.5353115	-1.7739992	0.49746713	-1.14459
1.2286799	0.11485971	-0.32018638	-0.7183626	-1.2647878	-0.9341225	0.51667255	-1.9575405	0.6886563	-1.2350608
1.4410752	0.101918906	-0.30640554	-0.75662285	-1.4164422	-1.1179179	0.667617	-2.2884574	0.8010448	-1.3946023
0.95985657	0.044024996	-0.1660677	-0.5385088	-0.99112517	-0.7536596	0.37401247	-1.5391476	0.30505398	-1.0121797
1.2143956	0.03685855	-0.2770796	-0.69481766	-1.3651084	-1.0196214	0.52640694	-2.1964562	0.61686707	-1.2365252
1.4362348	0.1640735	-0.36876684	-0.7992185	-1.4041857	-1.0773481	0.60839415	-2.3206656	0.6790182	-1.4118243
1.2952023	0.035946444	-0.32815117	-0.70474666	-1.2445112	-0.97172415	0.48908442	-2.0566745	0.6120375	-1.2131768
1.2647873	0.047337398	-0.26431885	-0.69619673	-1.222841	-0.94180185	0.5158868	-1.978649	0.6692209	-1.255419
1.398678	0.20151928	-0.39157638	-0.65327847	-1.3637019	-1.0556252	0.5970624	-2.2137728	0.64039195	-1.2082666
1.0544833	0.009900092	-0.21519974	-0.5991269	-1.0951589	-0.8933764	0.51731616	-1.8195186	0.6148835	-1.0593039
1.2929171	0.12276648	-0.33132032	-0.6398203	-1.284046	-1.013439	0.5121102	-2.0398073	0.67266166	-1.2182581
1.1072596	0.12950921	-0.27300796	-0.6601318	-1.179836	-0.9057683	0.47053093	-1.9067738	0.59392303	-1.0804005
1.1553109	0.034941446	-0.29382983	-0.6623708	-1.2611643	-0.95973814	0.5141242	-1.9264935	0.66865945	-1.0895618
0.9942627	0.041249733	-0.2964173	-0.52155316	-1.1313804	-0.85471493	0.48746845	-1.7562475	0.3830841	-1.1497912
1.2289276	0.0710054	-0.30770066	-0.7126545	-1.2565336	-1.0157889	0.50702244	-2.0897493	0.71583486	-1.1521579
1.2475511	0.11275851	-0.34168848	-0.6837053	-1.2593806	-0.91920865	0.5678007	-1.9401894	0.63628834	-1.2094983
1.2778643	0.034483638	-0.264256	-0.70318466	-1.2977782	-0.9065322	0.581167	-2.0640545	0.64087796	-1.202591
1.231025	0.12059651	-0.3492674	-0.6538036	-1.2637475	-0.9477066	0.5161648	-1.9968982	0.65085673	-1.1858776
1.3196262	0.029042555	-0.35354498	-0.708362	-1.3837007	-0.9774482	0.5631201	-2.135743	0.64672875	-1.2615404
1.182343	0.057571504	-0.31013906	-0.6558771	-1.1024612	-0.7934	0.46503282	-1.8118286	0.5499266	-1.0790552
1.1232895	0.052044902	-0.2596289	-0.6939539	-1.1962785	-0.93657345	0.53415596	-1.9205893	0.6977004	-1.1757783
1.0763044	0.09457097	-0.21505067	-0.64741826	-1.2571198	-0.8737641	0.42081946	-1.7991428	0.6550634	-1.1635737
